funded_amnt,funded_amnt_inv,term,int_rate,installment,emp_length,home_ownership,annual_inc,verification_status,issue_d,pymnt_plan,purpose,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,last_pymnt_d,,last_pymnt_amnt,acc_now_delinq,delinq_amnt,pub_rec_bankruptcies,tax_liens,disbursement_method,debt_settlement_flag,lable
12250,12225,1,0.11,399.61,10,5,36000,2,2,1,3,14,24.4,0,35796,0,11,0,18618,0.48,23,1,14386.32052,14356.96,12250,2136.32,41518,113,425.67,0,0,0,0,1,1,0
12250,12225,1,0.13,414.11,4,5,35196,3,2,1,3,2,23.08,0,35339,1,9,0,19650,0.57,14,1,15001.2874,14970.67,12250,2751.29,41579,113,1115.18,0,0,0,0,1,1,0
12250,11800,1,0.08,381.11,7,4,28800,3,2,1,3,9,20.75,0,28672,0,16,0,26877,0.41,30,1,12809.33268,12338.79,12250,559.33,40664,111,10152.11,0,0,0,0,1,1,0
12250,12175,1,0.14,416.36,2,5,35000,2,2,1,3,14,23.14,0,38018,0,13,0,4124,0.74,15,1,13905.29,13820.4,11018.24,2719.68,41456,113,58.17,0,0,0,0,1,1,1
12250,12225,2,0.14,284.91,3,1,45000,3,2,1,15,5,14.93,0,37895,0,9,0,0,0,9,1,15295.18514,15263.97,12250,3045.19,41456,113,1837.4,0,0,0,0,1,1,0
12250,12225,1,0.15,423.7,3,5,51600,2,2,1,2,9,24.95,0,37257,0,13,0,24421,0.74,16,1,15254.00496,15222.87,12250,3004,41487,113,456.55,0,0,0,0,1,1,0
12250,11996.43189,2,0.16,295.17,2,5,30000,2,2,1,13,5,20.36,0,37377,0,10,0,9454,0.61,22,1,17710.14999,17341.52,12250,5460.15,42217,115,312.75,0,0,0,0,1,1,0
12250,12250,2,0.15,292.78,8,5,37000,3,2,1,3,4,23.87,0,36831,0,7,0,23564,0.83,12,1,17566.68999,17566.69,12250,5316.69,42186,115,326.04,0,0,0,0,1,1,0
12250,12225,2,0.16,295.17,1,5,32088,1,2,1,2,9,21.77,0,35886,0,6,0,13220,0.81,20,1,16875.31936,16840.88,12250,4625.32,41852,114,2179.55,0,0,0,0,1,1,0
12250,12225,2,0.21,330.72,5,1,38000,2,2,1,5,7,9.35,0,38991,0,4,0,12544,0.95,7,1,17063.04874,17028.23,12250,4813.05,41183,112,1928.44,0,0,0,0,1,1,0
12250,12080.21886,1,0.08,381.11,10,1,60000,3,2,1,8,1,12.52,0,31199,0,12,0,36,0,43,1,13720.20945,13520.8,12250,1470.21,41426,113,425.63,0,0,0,0,1,1,0
10025,9982.394395,1,0.11,330.54,1,5,26000,1,2,1,3,14,14.35,0,37681,0,16,0,13091,0.44,32,1,11899.48665,11841.99,10025,1874.49,41426,113,358.74,0,0,0,0,1,1,0
12250,12208.97236,1,0.15,422.98,8,5,50000,1,2,1,3,13,24.46,0,35916,2,13,1,14529,0.73,26,1,15228.29876,15168.1,12250,2978.3,41426,113,447.55,0,0,1,0,1,1,0
12250,12150,1,0.15,422.2,9,5,48000,3,2,1,3,2,24.07,0,34394,0,16,0,10331,0.78,25,1,15194.67556,15070.64,12250,2944.68,41395,113,855.05,0,0,0,0,1,1,0
12250,12250,2,0.15,293.56,4,1,33600,2,2,1,3,9,22.89,0,33420,3,9,0,17361,0.54,21,1,5577.64,5577.64,2913.15,2663.9,40940,112,25.46,0,0,0,0,1,1,1
12250,12250,1,0.13,413.38,4,4,33321.6,1,2,1,3,9,22.9,0,37500,2,20,0,15026,0.53,34,1,14903.11245,14903.11,12250,2632.44,41395,113,444.77,0,0,0,0,1,1,0
12250,12250,1,0.11,403.17,3,5,52000,1,2,1,3,9,21.9,0,36434,0,15,0,27759,0.82,33,1,14452.38014,14452.38,12250,2202.38,41244,112,1978.8,0,0,0,0,1,1,0
12250,11897.20175,1,0.11,398.86,4,1,47540,1,2,1,2,12,17.27,0,35400,1,9,0,19393,0.54,24,1,14360.3506,13924.03,12250,2110.35,41395,113,434.25,0,0,0,0,1,1,0
12250,11740.28186,1,0.11,403.17,2,1,31000,1,2,1,3,4,19.86,0,37712,0,18,0,10161,0.59,43,1,6075.36,6026.43,4209.32,1865.2,40878,111,403.97,0,0,0,0,1,1,1
12250,11325,1,0.1,394.58,10,1,99000,1,2,1,5,13,0.34,2,36770,0,13,0,241,0,24,1,13147.58952,12154.84,12250,897.59,40575,111,9604.14,0,0,0,0,1,1,0
12250,12250,1,0.15,422.2,2,5,30000,1,2,1,3,8,17.88,0,38292,1,13,0,13554,0.56,30,1,15170.0754,15170.08,12250,2920.08,41275,113,1677,0,0,0,0,1,1,0
12250,12250,1,0.14,417.78,1,5,31500,1,2,1,3,5,21.87,0,37865,0,5,0,17135,0.84,16,1,15040.82995,15040.83,12250,2790.83,41334,113,440.11,0,0,0,0,1,1,0
12250,10609.61596,1,0.11,403.17,1,1,30000,1,2,1,3,5,21.68,1,36770,1,10,0,15079,0.54,27,1,14514.43547,12473.97,12250,2264.44,41306,113,417.38,0,0,0,0,1,1,0
12250,12126.09898,1,0.13,411.19,10,1,50000,1,2,1,13,1,16.63,0,36404,0,8,1,6873,0.42,34,1,14613.73173,14462.71,12250,2363.73,41030,112,3938.99,0,0,1,0,1,1,0
12250,12200,1,0.15,426.49,2,1,35360,1,3,1,2,1,19.65,0,36342,0,8,0,11705,0.81,16,1,15127.4072,15065.66,12250,2877.41,41183,112,485.9,0,0,0,0,1,1,0
12250,11975,1,0.09,389.21,6,1,32000,1,3,1,3,8,12.6,0,33270,1,11,0,15954,0.41,20,1,13278.66832,12980.57,12250,1028.67,40603,111,4545.13,0,0,0,0,1,1,0
12250,12050,1,0.11,402.58,1,1,110500,3,3,1,3,13,9.38,0,34304,1,7,0,39833,0.86,25,1,14492.69032,14256.07,12250,2242.69,41091,112,415.28,0,0,0,0,1,1,0
12250,2200,1,0.15,424.97,8,1,89000,3,3,1,3,4,23.8,1,34669,1,13,0,19136,0.69,49,1,13653.27712,2452.01,12250,1382.03,40299,110,10255.18,0,0,0,0,1,1,0
12250,7695.32793,1,0.11,402.58,1,5,27996,1,3,1,1,2,14.7,0,38292,0,7,0,7120,0.32,9,1,14492.6874,8643.35,12249.99,2242.7,41030,112,405.91,0,0,0,0,1,1,0
12250,524.994654,1,0.13,413.69,4,5,24000,1,3,1,13,1,11.35,0,37773,1,6,0,4850,0.54,11,1,3116.71,133.13,2017.54,877.81,40118,109,848.06,0,0,0,0,1,1,1
12250,2125,1,0.14,416.72,1,5,30000,3,4,1,3,9,13.28,0,38657,0,7,0,12558,0.61,7,1,13063.35,2265.57,1127.64,539.04,39934,109,416.72,0,0,0,0,1,1,1
12250,1525,1,0.11,398.69,3,5,60000,1,5,1,13,4,17.12,1,25235,2,10,0,17214,0.08,24,1,13128.88362,1634.41,12250,878.88,39539,108,9939.88,0,0,0,0,1,1,0
12250,12250,1,0.13,412.64,9,1,47000,1,2,1,3,11,23.46,0,33909,6,13,0,33924,0.41,18,1,14855.35513,14855.36,12250,2605.36,41609,113,422.95,0,0,0,0,1,1,1
12250,12250,1,0.13,412.64,6,5,37000,1,2,1,2,5,24.39,0,34486,4,5,1,15867,0.81,13,1,14700.5371,14700.54,12249.99,2450.55,41334,113,3574.62,0,0,1,0,1,1,1
12250,11604.82199,1,0.18,441.64,11,1,44400,3,2,1,2,5,24.68,0,32509,7,25,0,17576,0.3,57,1,15621.23636,14586.29,12250,3371.24,41334,113,3501.61,0,0,0,0,1,1,1
12250,12175,2,0.16,300.84,10,1,29880,2,2,1,3,10,14.14,0,34486,5,9,0,4105,0.81,35,1,18049.76963,17939.26,12250,5799.77,42186,115,314.32,0,0,0,0,1,1,1
12250,12225,1,0.17,437.9,5,1,57000,1,2,1,3,8,19.12,0,35827,6,10,0,10884,0.5,53,1,15804.6498,15772.4,12250,3554.65,41426,113,58.28,0,0,0,0,1,1,1
12250,12225,1,0.1,394.58,3,1,85500,1,2,1,5,2,22.11,0,36251,0,14,0,201023,0.27,32,1,14205.75146,14176.76,12250,1955.75,41334,113,417.1,0,0,0,0,1,1,1
12250,12237.85447,1,0.11,398.86,10,1,70000,1,2,1,3,2,24.27,0,30864,1,11,0,74403,0.69,27,1,14355.61082,14340.22,12250,2105.61,41275,113,803.11,0,0,0,0,1,1,1
12250,12180.52198,1,0.15,424.41,0,1,55000,3,3,1,2,1,21.36,1,32325,0,18,0,63433,0.85,37,1,15279.0199,15188.98,12250,3029.02,41244,112,449.64,0,0,0,0,1,1,1
12250,12039.31149,1,0.11,403.87,1,1,109038,1,3,1,3,3,12.34,0,36526,0,9,0,256757,0.83,29,1,14539.60848,14288.29,12250,2289.61,41214,112,430.46,0,0,0,0,1,1,1
12225,11175,2,0.17,307.06,0,1,105000,1,1,1,3,4,4.23,0,36526,0,12,1,13950,0.93,21,1,6937.52,6341.27,4971.34,1543.07,41030,112,5000,0,0,1,0,1,2,1
12225,12225,1,0.07,380.22,4,1,154000,2,1,1,3,4,12.03,0,30956,2,7,0,113674,0.23,23,1,13706.94908,13706.95,12225,1462.94,41821,114,398.15,0,0,0,0,1,1,0
12225,12225,2,0.21,327.51,3,1,90000,3,2,1,5,12,24.73,0,37377,7,17,0,10929,0.42,26,1,17460.24678,17460.25,12225,5235.25,41275,113,7995.68,0,0,0,0,1,1,1
10350,10350,2,0.14,242.28,8,1,35000,2,1,1,3,5,13.13,0,35704,0,5,1,2417,0.26,20,1,7027,7027,3435.2,2601.55,41640,114,242.28,0,0,1,0,1,1,1
12200,12200,1,0.06,371.32,3,5,82100,3,1,1,3,14,12.38,0,34700,3,8,0,3226,0.11,21,1,13196.06605,13196.07,12200,996.07,41671,114,1877.03,0,0,0,0,1,1,0
12200,12200,1,0.11,399.36,2,4,33012,2,1,1,3,11,8.36,0,34639,2,10,0,7390,0.21,14,1,13018.73535,13018.74,12200,818.74,41030,112,10231.07,0,0,0,0,1,1,0
8750,8500,2,0.11,190.21,6,5,64000,2,1,1,3,9,8.04,0,35735,0,7,0,6560,0.86,19,1,3986.79,3872.41,2256.13,1340.58,41365,113,190.21,0,0,0,0,1,1,1
12200,12200,2,0.12,271.33,1,5,54000,2,1,1,2,10,16.2,0,38261,0,6,0,13083,0.67,9,1,15873.06,15873.06,12200,3673.06,42036,115,4758.68,0,0,0,0,1,1,0
12200,12175,1,0.11,402.25,1,5,42000,3,1,1,7,2,22.66,0,37561,1,17,0,4761,0.68,25,1,7767.07,7751.19,2560.78,1257.96,41091,112,452.98,0,0,0,0,1,1,1
12200,11950,2,0.11,268.25,8,1,48000,1,1,1,3,4,21.52,0,31625,0,9,0,6051,0.66,12,1,16094.88999,15765.08,12200,3894.89,42552,116,268.14,0,0,0,0,1,1,0
12200,12200,2,0.13,277.53,3,1,200000,3,1,1,3,6,15.78,0,33573,4,15,0,18949,0.41,41,1,16379.67999,16379.68,12200,4179.68,42186,115,1854.89,0,0,0,0,1,1,0
12200,12175,2,0.13,275.6,4,5,24000,3,1,1,10,9,14.7,1,34912,0,7,0,7514,0.19,9,1,16535.42999,16501.55,12200,4335.43,42491,116,275.03,0,0,0,0,1,1,0
12200,12200,1,0.15,424.6,4,1,51600,1,1,1,3,13,22.23,0,38473,3,17,0,13374,0.65,30,1,13594.57755,13594.58,12200,1394.58,40878,111,9774.47,0,0,0,0,1,1,0
12200,12175,1,0.07,378.33,2,1,86400,3,1,1,2,10,26.71,0,31168,0,13,0,133920,0.49,37,1,13585.70312,13557.86,12200,1385.7,41518,113,2251.18,0,0,0,0,1,1,0
12200,12175,2,0.13,279.78,10,5,42000,1,1,1,3,10,23.29,0,36586,1,11,1,7109,0.74,21,1,16683.38999,16649.2,12200,4483.39,42125,115,2440.75,0,0,1,0,1,1,0
8500,8500,2,0.1,179.02,3,5,34000,1,2,1,3,2,23.12,0,35400,0,9,0,23089,0.66,42,1,6586.39,6586.39,4162.02,1837.22,41609,113,269.28,0,0,0,0,1,1,1
12200,12175,1,0.1,393.61,5,5,36000,1,2,1,3,2,20.07,0,36192,0,11,0,28394,0.48,21,1,13581.77834,13553.95,12200,1381.78,41000,112,7305.15,0,0,0,0,1,1,0
12200,12175,2,0.16,293.97,4,5,40800,3,2,1,2,9,22.41,0,36770,0,7,0,15831,0.7,12,1,14992.47,14961.79,9702.24,5263.35,41944,114,293.97,0,0,0,0,1,1,1
12200,12100,1,0.11,401.52,5,4,40900,1,2,1,3,4,15.32,0,36342,0,13,0,12803,0.52,24,1,14455.30865,14336.82,12200,2255.31,41365,113,420.43,0,0,0,0,1,1,0
12200,12200,1,0.13,408.29,4,4,28000,1,3,1,3,3,10.93,0,38139,2,9,0,12558,0.4,13,1,12919.53434,12919.53,12200,719.53,40299,110,10884.67,0,0,0,0,1,1,0
12200,3105.67,1,0.12,406.91,0,4,38400,1,4,1,5,1,9.31,0,33817,0,4,0,2329,0.39,8,1,14648.60282,3552.39,12200,2448.61,40603,111,410.76,0,0,0,0,1,1,0
12175,12175,2,0.11,262.6,10,1,106000,3,1,1,3,2,15.5,0,34182,1,10,0,18125,0.4,33,1,15755.52001,15755.52,12175,3580.52,42675,116,262.12,0,0,0,0,1,1,0
12175,12175,2,0.13,276.96,6,1,27600,3,1,1,10,2,9.35,0,30895,1,6,0,7108,0.47,27,1,4311.69,4311.69,1511.13,1234.27,41030,112,276.96,0,0,0,0,1,1,1
12175,12150,2,0.15,288.31,6,5,28800,3,1,1,10,14,20.79,0,33208,1,7,0,2799,0.26,24,1,17297.90087,17262.38,12175,5122.9,42552,116,287.61,0,0,0,0,1,1,0
12175,12150,2,0.16,299.26,3,1,42000,3,1,1,3,2,19.51,1,30682,3,8,0,19159,0.63,25,1,17448.23002,17412.4,12175,5273.23,42036,115,4557.73,0,0,0,0,1,1,0
12175,12125,2,0.14,282.04,10,1,88000,1,1,1,3,2,19.21,0,35916,2,11,0,15864,0.72,29,1,13931.34019,13874.13,12175,1756.34,41275,113,541.09,0,0,0,0,1,1,0
12175,12150,2,0.13,275.03,10,1,106000,3,1,1,5,2,13.7,0,33725,0,7,0,568,0.81,28,1,16501.67002,16467.79,12175,4326.67,42430,116,274.9,0,0,0,0,1,1,0
12150,12150,2,0.18,310.19,5,5,38000,3,1,1,3,13,20.31,0,36708,1,9,0,3080,0.59,22,1,4326.76,4326.76,1627.15,2071.85,41214,112,310.19,0,0,0,0,1,1,1
12150,12150,1,0.07,373.05,8,4,32000,1,1,1,3,9,7.65,0,36739,0,10,0,6520,0.44,34,1,13429.78,13429.78,12150,1279.78,41913,114,380.71,0,0,0,0,1,1,0
12150,12125,1,0.1,394.17,2,1,67000,1,1,1,3,14,8.42,0,36647,0,4,0,4984,0.95,22,1,13973.98526,13945.23,12150,1823.99,41334,113,4521.98,0,0,0,0,1,1,0
7625,7262.784185,1,0.06,231.25,8,5,48000,1,2,1,3,14,8.43,0,37012,0,8,0,8699,0.26,18,1,8324.796095,7900.25,7625,699.8,41579,113,252.07,0,0,0,0,1,1,0
12125,12125,1,0.09,385.23,9,5,42000,1,3,1,3,11,22.11,0,36678,3,20,0,19029,0.22,51,1,12473.35072,12473.35,12125,348.35,40179,110,11320.79,0,0,0,0,1,1,0
12125,5075,1,0.09,383.87,10,1,150000,1,5,1,3,9,4.8,0,25965,0,10,0,61921,0.39,27,1,13819.081,5784.07,12125,1694.08,40422,110,385.26,0,0,0,0,1,1,0
12100,12100,2,0.17,302.48,3,5,50000,2,1,1,6,1,11.5,0,38443,0,8,0,5579,0.33,15,1,12785.36772,12785.37,12100,685.37,41000,112,11880.82,0,0,0,0,1,1,0
12100,12100,1,0.17,430.74,4,1,74000,1,1,1,13,12,11.16,0,36861,0,5,0,2081,0.43,28,1,15506.44841,15506.45,12100,3406.45,41883,114,461.88,0,0,0,0,1,1,0
12100,12100,1,0.12,401.84,1,5,105000,3,1,1,13,12,24.78,0,38231,1,10,0,1642,0.22,18,1,14466.04012,14466.04,12100,2366.04,41791,114,403.47,0,0,0,0,1,1,0
12100,11975,1,0.06,368.06,5,1,105000,3,1,1,2,9,13.3,0,34700,2,15,0,5509,0.21,47,1,12565.44802,12435.63,12100,465.45,41091,112,2129.66,0,0,0,0,1,1,0
12100,12100,1,0.06,366.96,8,4,56400,1,1,1,2,7,22.66,0,36465,3,7,0,35486,0.43,39,1,13210.37223,13210.37,12100,1110.37,41760,114,387.77,0,0,0,0,1,1,0
12100,2050,1,0.09,387.32,2,5,54000,1,4,1,3,5,11.02,0,36192,5,13,0,8828,0.55,32,1,12553.40827,2126.93,12100,453.41,39630,108,11004.96,0,0,0,0,1,1,0
12075,12075,1,0.12,403.49,3,5,170000,2,1,1,3,12,4.15,0,34547,1,5,0,15225,0.54,19,1,14052.81673,14052.82,12075,1977.82,41487,113,5991.09,0,0,0,0,1,1,0
12075,12075,2,0.11,260.08,10,1,60000,1,1,1,3,4,27.99,0,34912,0,13,0,20452,0.34,21,1,15604.60552,15604.61,12075,3529.61,42614,116,259.88,0,0,0,0,1,1,0
12075,9236.236372,1,0.13,409.62,3,1,113028,3,3,1,15,11,10.02,0,35735,1,22,0,20460,0.4,39,1,14746.10005,10984.37,12075,2671.1,41030,112,433.97,0,0,0,0,1,1,0
12050,12050,2,0.17,298.77,4,1,37500,3,1,1,3,13,20.27,0,36739,1,11,1,9794,0.56,20,1,16576.45,16576.45,10594.13,5793.52,42430,116,298.77,0,0,1,0,1,1,1
12050,12050,2,0.11,262.66,6,5,48276.8,1,1,1,3,8,11.43,0,35247,0,7,0,9991,0.71,23,1,14460.8502,14460.85,12050,2410.85,41426,113,7903.04,0,0,0,0,1,1,0
12025,12025,1,0.11,391.7,3,1,80000,2,1,1,2,5,16.13,0,34639,2,14,0,34454,0.47,34,1,14100.90489,14100.9,12025,2075.9,41944,114,401.34,0,0,0,0,1,1,0
12025,12025,2,0.1,254.97,10,1,97200,1,1,1,13,12,19.57,0,35370,2,11,0,20029,0.39,32,1,15297.69997,15297.7,12025,3272.7,42644,116,254.46,0,0,0,0,1,1,0
12025,12000,1,0.14,412.57,10,5,1782000,1,1,1,3,9,1.31,0,32112,0,9,0,49208,0.86,30,1,14847.43682,14816.57,12025,2822.44,41883,114,842.91,0,0,0,0,1,1,0
12025,12025,1,0.13,408.02,0,1,100000,3,1,1,3,3,19.99,0,37165,1,6,0,24678,0.79,22,1,14294.66426,14294.66,12025,2269.66,41426,113,5336.61,0,0,0,0,1,1,0
12025,12000,2,0.16,292.37,7,1,67000,2,1,1,3,12,19.25,0,34700,1,9,0,27033,0.74,37,1,14868.07255,14837.16,12025,2843.07,41306,113,9330.02,0,0,0,0,1,1,0
12025,12025,2,0.1,257.64,3,1,105997,3,2,1,2,2,23.1,0,35551,0,19,0,92687,0.72,58,1,13520.09245,13520.09,12025,1495.09,40969,112,9669.21,0,0,0,0,1,1,0
12000,12000,1,0.13,402.54,10,4,75000,2,1,1,3,2,10.78,0,32782,0,12,0,23336,0.67,34,1,13947.98916,13947.99,12000,1947.99,41518,113,6315.3,0,0,0,0,1,1,0
12000,12000,1,0.08,375.49,10,5,62300,1,1,1,3,9,16.7,0,34394,0,15,0,8601,0.21,25,1,13517.36,13517.36,12000,1517.36,42005,115,380.98,0,0,0,0,1,1,0
12000,12000,1,0.16,421.65,4,5,50000,1,1,1,1,2,20.88,0,38991,2,11,0,15793,0.91,11,1,3531.77,3531.77,1903.66,1039.35,41122,112,421.65,0,0,0,0,1,1,1
12000,12000,1,0.1,386.7,1,5,46000,1,1,1,2,12,8.11,0,36647,1,11,0,12143,0.52,12,1,13751.14474,13751.14,12000,1751.14,41821,114,964.73,0,0,0,0,1,1,0
12000,12000,1,0.17,426.47,3,5,50000,1,1,1,2,8,20.57,0,38596,1,13,0,11443,0.97,19,1,15352.47999,15352.48,12000,3352.48,42005,115,441.52,0,0,0,0,1,1,0
12000,12000,1,0.15,413.94,10,5,90000,1,1,1,3,9,16.56,0,31017,2,12,0,17116,0.79,36,1,12699.71201,12699.71,12000,699.71,41061,112,11046.6,0,0,0,0,1,1,0
12000,12000,1,0.16,423.61,9,5,88365,3,1,1,3,1,16.85,0,35339,0,6,0,22936,0.96,15,1,14688.34153,14688.34,12000,2688.34,41579,113,5800.45,0,0,0,0,1,1,0
12000,12000,1,0.13,407.17,4,5,72000,2,1,1,3,2,21.33,0,37742,1,11,0,3419,0.28,19,1,13990.92132,13990.92,12000,1990.92,41730,114,426.26,0,0,0,0,1,1,0
12000,12000,1,0.11,390.88,1,5,62000,3,1,1,2,12,23.94,0,37408,0,10,0,20310,0.78,51,1,12780.07239,12780.07,12000,780.07,41153,112,10046.57,0,0,0,0,1,1,0
12000,12000,1,0.12,396.92,2,1,126000,1,1,1,3,10,13.32,0,32964,0,17,0,32711,0.54,38,1,14183.43257,14183.43,12000,2183.43,41760,114,3074.04,0,0,0,0,1,1,0
12000,12000,1,0.1,386.7,1,5,50000,1,1,1,3,2,16.44,0,36526,1,11,0,14335,0.29,25,1,13921.18,13921.18,12000,1921.18,42005,115,392.03,0,0,0,0,1,1,0
12000,12000,1,0.1,386.7,2,5,42000,1,1,1,3,8,7.83,0,38869,2,8,0,9749,0.65,16,1,11242.49,11242.49,9011.72,1807.88,41760,114,386.7,0,0,0,0,1,1,1
12000,12000,1,0.16,423.61,5,1,80000,3,1,1,2,4,18.18,0,37347,0,8,0,29609,0.97,11,1,14949.9047,14949.9,12000,2949.9,41699,114,4368.56,0,0,0,0,1,1,0
12000,11975,1,0.14,411.71,1,5,57000,3,1,1,3,2,10.86,0,36008,1,7,0,9273,0.82,11,1,14401.59573,14371.59,12000,2401.6,41609,113,5359.38,0,0,0,0,1,1,0
12000,12000,1,0.11,390.88,5,5,60000,1,1,1,2,2,10.84,0,37408,1,12,0,11849,0.49,18,1,14071.63,14071.63,12000,2071.63,42005,115,396.1,0,0,0,0,1,1,0
12000,12000,1,0.14,411.71,8,1,70000,1,1,1,10,9,8.4,0,38565,1,7,0,11546,0.86,12,1,4249.37,4249.37,2534.26,1163.48,41183,112,411.71,0,0,0,0,1,1,1
12000,11975,1,0.1,386.7,2,5,60000,1,1,1,3,2,15.5,0,37773,0,7,0,12168,0.86,21,1,13921.18,13892.18,12000,1921.18,42005,115,395.05,0,0,0,0,1,1,0
12000,12000,1,0.12,400.99,9,1,105000,1,1,1,2,12,13.98,0,33543,1,10,0,11243,0.75,25,1,14435.34999,14435.35,12000,2435.35,42005,115,413.19,0,0,0,0,1,1,0
12000,11975,1,0.12,400.99,2,5,83000,1,1,1,3,2,11.81,0,37104,2,14,0,16550,0.51,61,1,14435.35,14405.28,12000,2435.35,42005,115,411.96,0,0,0,0,1,1,0
12000,12000,1,0.07,368.45,10,1,56000,1,1,1,3,4,13.65,0,36647,0,7,0,9873,0.8,21,1,13263.96,13263.96,12000,1263.96,42005,115,381.02,0,0,0,0,1,1,0
12000,12000,1,0.15,413.94,1,5,71000,3,1,1,2,6,14.87,0,36312,2,15,0,17972,0.71,38,1,12430.41857,12430.42,12000,430.42,40969,112,11605.56,0,0,0,0,1,1,0
12000,12000,1,0.1,386.7,5,5,80000,1,1,1,3,12,14.83,0,36800,0,11,0,17536,0.68,21,1,13909.61999,13909.62,12000,1909.62,41913,114,965.7,0,0,0,0,1,1,0
12000,12000,1,0.08,373.33,10,5,42000,1,1,1,3,10,10.74,0,34486,1,7,0,18913,0.43,17,1,13459.56667,13459.57,12000,1444.57,42005,115,24.36,0,0,0,0,1,1,0
12000,12000,1,0.13,407.17,6,5,40000,1,1,1,3,4,15.72,0,36373,0,8,0,10790,0.81,13,1,12762.81967,12762.82,12000,762.82,41091,112,10731.86,0,0,0,0,1,1,0
12000,12000,1,0.13,402.54,4,5,40000,1,1,1,3,8,22.2,0,36100,1,9,0,16273,0.56,23,1,14010.27472,14010.27,12000,2010.27,41548,113,5971.51,0,0,0,0,1,1,0
12000,12000,1,0.09,381.04,7,5,80000,1,1,1,10,2,9.13,0,37895,0,8,0,13088,0.84,16,1,10411.4,10411.4,8330.52,1564.56,41699,114,381.04,0,0,0,0,1,1,1
12000,12000,1,0.12,400.99,10,1,35000,3,1,1,3,2,18.51,0,36130,0,10,0,8198,0.76,13,1,14435.35,14435.35,12000,2435.35,42005,115,409.71,0,0,0,0,1,1,0
12000,12000,1,0.09,381.04,7,4,40000,1,1,1,3,9,9.45,0,37377,0,12,0,13756,0.37,20,1,13717.39,13717.39,12000,1717.39,42005,115,391.28,0,0,0,0,1,1,0
12000,12000,1,0.12,396.92,3,5,92500,2,1,1,3,2,15.97,0,38777,2,11,0,9558,0.56,21,1,14288.77,14288.77,12000,2288.77,42005,115,404.66,0,0,0,0,1,1,0
12000,12000,1,0.08,373.33,10,1,68000,1,1,1,2,2,7.08,0,33239,1,7,0,15433,0.56,34,1,12554.81702,12554.82,12000,554.82,41548,113,473.95,0,0,0,0,1,1,0
12000,12000,1,0.12,400.99,5,5,50700,2,1,1,2,9,22.49,0,37865,0,12,0,18682,0.81,18,1,14435.34999,14435.35,12000,2435.35,42005,115,414.83,0,0,0,0,1,1,0
12000,12000,1,0.1,386.7,10,5,55000,1,1,1,3,11,13,0,35855,0,10,0,11774,0.76,17,1,5859.43,5859.43,4244.34,1162.46,41334,113,386.7,0,0,0,0,1,1,1
12000,12000,1,0.08,375.49,0,1,62000,2,1,1,3,8,8.71,0,37347,0,10,0,18125,0.58,15,1,13449.50075,13449.5,12000,1449.5,41791,114,2940.47,0,0,0,0,1,1,0
12000,12000,1,0.12,396.92,10,5,57200,2,1,1,3,8,16.36,0,36647,0,11,0,22059,0.69,17,1,3572.28,3572.28,2613.54,951.36,41183,112,396.92,0,0,0,0,1,1,1
12000,12000,1,0.09,381.04,3,5,32000,2,1,1,3,10,6.75,0,38657,0,9,0,5329,0.59,12,1,8747.3,8747.3,6603.89,1390.81,41518,113,381.04,0,0,0,0,1,1,1
12000,11975,1,0.09,381.04,7,1,40246,3,1,1,2,1,17.08,0,36373,0,7,0,14573,0.72,24,1,13739.32999,13710.71,12000,1720.28,42005,115,418.47,0,0,0,0,1,1,0
12000,12000,1,0.15,417.58,4,1,54000,1,1,1,3,9,17.07,0,33512,1,10,0,15723,0.61,34,1,15032.53999,15032.54,12000,3032.54,42005,115,450.23,0,0,0,0,1,1,0
12000,12000,1,0.1,386.7,10,4,33000,1,1,1,2,2,18.8,0,33117,0,5,0,17229,0.75,10,1,13874.18116,13874.18,12000,1874.18,41821,114,2286.28,0,0,0,0,1,1,0
12000,12000,1,0.08,373.33,4,5,86000,2,1,1,3,2,13.3,0,37469,1,16,0,13715,0.52,25,1,13099.51001,13099.51,12000,1099.51,41548,113,967.21,0,0,0,0,1,1,0
12000,12000,1,0.13,407.17,10,1,40000,3,1,1,3,1,16.2,0,35309,2,15,0,14582,0.74,27,1,13686.18965,13686.19,12000,1686.19,41334,113,7995.07,0,0,0,0,1,1,0
12000,12000,1,0.12,396.92,5,1,100000,1,1,1,2,5,6.58,0,38261,0,10,0,17590,0.8,11,1,14288.76999,14288.77,12000,2288.77,41974,114,414,0,0,0,0,1,1,0
12000,11975,2,0.15,283.28,1,5,75000,3,1,1,2,4,16.13,0,36831,3,14,0,16664,0.89,28,1,7695.78,7679.75,3606.06,2908,41579,113,283.28,0,0,0,0,1,1,1
12000,11975,2,0.18,306.36,3,5,43000,3,1,1,2,2,15.24,0,38899,1,14,0,7949,0.45,14,1,17523.11997,17486.61,12000,5523.12,42095,115,5204.48,0,0,0,0,1,1,0
12000,12000,1,0.15,413.94,6,5,54400,3,1,1,3,14,13.81,0,36100,1,14,0,13239,0.6,33,1,11043.04,11043.04,8359.5,2683.54,41730,114,480.6,0,0,0,0,1,1,1
